gene_ids moduleColors
ENSG00000197785 turquoise
ENSG00000197798 red
ENSG00000197808 blue
ENSG00000197813 turquoise
ENSG00000197816 turquoise
ENSG00000197818 turquoise
ENSG00000197822 blue
ENSG00000197830 turquoise
ENSG00000197837 turquoise
ENSG00000197841 blue
ENSG00000197846 turquoise
ENSG00000197847 turquoise
ENSG00000197852 turquoise
ENSG00000197857 blue
ENSG00000197858 turquoise
ENSG00000197860 blue
ENSG00000197863 red
ENSG00000197872 blue
ENSG00000197879 turquoise
ENSG00000197885 blue
ENSG00000197892 turquoise
ENSG00000197894 blue
ENSG00000197903 turquoise
ENSG00000197912 turquoise
ENSG00000197928 green
ENSG00000197930 blue
ENSG00000197932 turquoise
ENSG00000197933 blue
ENSG00000197937 red
ENSG00000197943 turquoise
ENSG00000197948 turquoise
ENSG00000197951 turquoise
ENSG00000197956 turquoise
ENSG00000197958 blue
ENSG00000197959 pink
ENSG00000197961 blue
ENSG00000197965 blue
ENSG00000197969 blue
ENSG00000197971 blue
ENSG00000197976 turquoise
ENSG00000197980 black
ENSG00000197982 turquoise
ENSG00000197989 blue
ENSG00000198000 red
ENSG00000198001 blue
ENSG00000198015 blue
ENSG00000198018 blue
ENSG00000198019 red
ENSG00000198026 turquoise
ENSG00000198034 blue
ENSG00000198035 turquoise
ENSG00000198039 red
ENSG00000198040 red
ENSG00000198042 red
ENSG00000198053 turquoise
ENSG00000198055 turquoise
ENSG00000198056 blue
ENSG00000198060 blue
ENSG00000198064 green
ENSG00000198081 blue
ENSG00000198087 blue
ENSG00000198089 turquoise
ENSG00000198093 blue
ENSG00000198105 red
ENSG00000198106 green
ENSG00000198113 turquoise
ENSG00000198121 blue
ENSG00000198130 blue
ENSG00000198131 red
ENSG00000198133 turquoise
ENSG00000198142 blue
ENSG00000198146 red
ENSG00000198150 green
ENSG00000198160 blue
ENSG00000198162 blue
ENSG00000198168 blue
ENSG00000198169 turquoise
ENSG00000198171 turquoise
ENSG00000198176 turquoise
ENSG00000198189 blue
ENSG00000198198 turquoise
ENSG00000198205 blue
ENSG00000198208 turquoise
ENSG00000198218 turquoise
ENSG00000198223 blue
ENSG00000198225 blue
ENSG00000198231 blue
ENSG00000198237 turquoise
ENSG00000198242 blue
ENSG00000198246 turquoise
ENSG00000198252 blue
ENSG00000198258 blue
ENSG00000198265 blue
ENSG00000198270 turquoise
ENSG00000198276 turquoise
ENSG00000198298 red
ENSG00000198301 red
ENSG00000198315 blue
ENSG00000198324 turquoise
ENSG00000198327 turquoise
ENSG00000198331 red
ENSG00000198339 turquoise
ENSG00000198346 red
ENSG00000198355 turquoise
ENSG00000198356 turquoise
ENSG00000198358 turquoise
ENSG00000198363 blue
ENSG00000198366 turquoise
ENSG00000198369 turquoise
ENSG00000198373 turquoise
ENSG00000198374 turquoise
ENSG00000198380 blue
ENSG00000198382 blue
ENSG00000198393 blue
ENSG00000198399 blue
ENSG00000198406 turquoise
ENSG00000198408 blue
ENSG00000198417 turquoise
ENSG00000198420 red
ENSG00000198429 red
ENSG00000198431 blue
ENSG00000198440 red
ENSG00000198453 red
ENSG00000198455 black
ENSG00000198464 red
ENSG00000198466 turquoise
ENSG00000198478 pink
ENSG00000198482 blue
ENSG00000198492 black
ENSG00000198496 turquoise
ENSG00000198498 blue
ENSG00000198502 turquoise
ENSG00000198517 turquoise
ENSG00000198518 turquoise
ENSG00000198520 turquoise
ENSG00000198521 blue
ENSG00000198522 blue
ENSG00000198538 red
ENSG00000198546 turquoise
ENSG00000198551 blue
ENSG00000198554 blue
ENSG00000198556 green
ENSG00000198561 turquoise
ENSG00000198563 turquoise
ENSG00000198574 red
ENSG00000198585 turquoise
ENSG00000198586 blue
ENSG00000198589 blue
ENSG00000198598 turquoise
ENSG00000198604 red
ENSG00000198612 blue
ENSG00000198624 turquoise
ENSG00000198625 green
ENSG00000198642 red
ENSG00000198646 turquoise
ENSG00000198648 blue
ENSG00000198663 turquoise
ENSG00000198668 blue
ENSG00000198673 blue
ENSG00000198677 red
ENSG00000198682 blue
ENSG00000198683 turquoise
ENSG00000198689 blue
ENSG00000198690 blue
ENSG00000198695 turquoise
ENSG00000198700 turquoise
ENSG00000198707 blue
ENSG00000198712 turquoise
ENSG00000198715 turquoise
ENSG00000198718 red
ENSG00000198721 blue
ENSG00000198722 blue
ENSG00000198727 turquoise
ENSG00000198728 turquoise
ENSG00000198730 red
ENSG00000198734 blue
ENSG00000198736 turquoise
ENSG00000198740 blue
ENSG00000198742 turquoise
ENSG00000198743 red
ENSG00000198744 blue
ENSG00000198746 turquoise
ENSG00000198752 turquoise
ENSG00000198755 blue
ENSG00000198763 turquoise
ENSG00000198771 red
ENSG00000198783 blue
ENSG00000198785 red
ENSG00000198786 turquoise
ENSG00000198791 blue
ENSG00000198792 turquoise
ENSG00000198793 turquoise
ENSG00000198796 black
ENSG00000198799 blue
ENSG00000198804 turquoise
ENSG00000198805 red
ENSG00000198814 blue
ENSG00000198815 blue
ENSG00000198816 turquoise
ENSG00000198818 blue
ENSG00000198824 red
ENSG00000198825 blue
ENSG00000198826 blue
ENSG00000198830 blue
ENSG00000198832 turquoise
ENSG00000198833 blue
ENSG00000198836 blue
ENSG00000198837 turquoise
ENSG00000198839 blue
ENSG00000198840 blue
ENSG00000198841 turquoise
ENSG00000198843 blue
ENSG00000198848 turquoise
ENSG00000198853 turquoise
ENSG00000198855 turquoise
ENSG00000198856 blue
ENSG00000198858 turquoise
ENSG00000198860 blue
ENSG00000198862 red
ENSG00000198863 turquoise
ENSG00000198873 turquoise
ENSG00000198874 blue
ENSG00000198876 red
ENSG00000198879 blue
ENSG00000198886 turquoise
ENSG00000198887 blue
ENSG00000198888 turquoise
ENSG00000198890 turquoise
ENSG00000198892 turquoise
ENSG00000198894 blue
ENSG00000198898 blue
ENSG00000198899 turquoise
ENSG00000198900 blue
ENSG00000198901 blue
ENSG00000198909 turquoise
ENSG00000198911 turquoise
ENSG00000198912 turquoise
ENSG00000198915 turquoise
ENSG00000198917 turquoise
ENSG00000198918 blue
ENSG00000198919 blue
ENSG00000198920 blue
ENSG00000198924 blue
ENSG00000198925 turquoise
ENSG00000198931 turquoise
ENSG00000198933 turquoise
ENSG00000198937 turquoise
ENSG00000198938 blue
ENSG00000198945 blue
ENSG00000198947 green
ENSG00000198948 pink
ENSG00000198951 turquoise
ENSG00000198952 turquoise
ENSG00000198954 red
ENSG00000198959 turquoise
ENSG00000198960 blue
ENSG00000198961 blue
ENSG00000198964 red
ENSG00000199916 turquoise
ENSG00000200087 blue
ENSG00000200182 turquoise
ENSG00000201808 blue
ENSG00000202058 turquoise
ENSG00000202198 turquoise
ENSG00000202364 blue
ENSG00000203306 turquoise
ENSG00000203326 blue
ENSG00000203435 turquoise
ENSG00000203485 turquoise
ENSG00000203497 blue
ENSG00000203583 turquoise
ENSG00000203618 turquoise
ENSG00000203644 blue
ENSG00000203666 turquoise
ENSG00000203667 blue
ENSG00000203668 blue
ENSG00000203691 green
ENSG00000203705 blue
ENSG00000203709 turquoise
ENSG00000203710 blue
ENSG00000203747 red
ENSG00000203761 turquoise
ENSG00000203791 blue
ENSG00000203797 blue
ENSG00000203804 turquoise
ENSG00000203812 turquoise
ENSG00000203813 turquoise
ENSG00000203814 turquoise
ENSG00000203815 turquoise
ENSG00000203827 turquoise
ENSG00000203832 blue
ENSG00000203836 green
ENSG00000203849 green
ENSG00000203875 blue
ENSG00000203879 turquoise
ENSG00000203880 blue
ENSG00000203950 turquoise
ENSG00000203965 blue
ENSG00000203993 turquoise
ENSG00000204020 blue
ENSG00000204054 turquoise
ENSG00000204070 turquoise
ENSG00000204084 turquoise
ENSG00000204103 turquoise
ENSG00000204104 blue
ENSG00000204116 blue
ENSG00000204120 red
ENSG00000204130 blue
ENSG00000204131 turquoise
ENSG00000204136 blue
ENSG00000204138 turquoise
ENSG00000204149 turquoise
ENSG00000204152 turquoise
ENSG00000204160 turquoise
ENSG00000204161 blue
ENSG00000204172 green
ENSG00000204176 turquoise
ENSG00000204177 green
ENSG00000204178 blue
ENSG00000204209 turquoise
ENSG00000204217 blue
ENSG00000204220 turquoise
ENSG00000204227 turquoise
ENSG00000204228 blue
ENSG00000204231 turquoise
ENSG00000204237 turquoise
ENSG00000204252 turquoise
ENSG00000204256 turquoise
ENSG00000204257 blue
ENSG00000204261 red
ENSG00000204264 blue
ENSG00000204267 turquoise
ENSG00000204271 red
ENSG00000204272 blue
ENSG00000204282 turquoise
ENSG00000204287 blue
ENSG00000204301 turquoise
ENSG00000204304 turquoise
ENSG00000204305 turquoise
ENSG00000204308 red
ENSG00000204310 turquoise
ENSG00000204315 turquoise
ENSG00000204316 turquoise
ENSG00000204323 turquoise
ENSG00000204344 turquoise
ENSG00000204348 turquoise
ENSG00000204351 turquoise
ENSG00000204356 turquoise
ENSG00000204370 blue
ENSG00000204371 turquoise
ENSG00000204386 turquoise
ENSG00000204387 blue
ENSG00000204388 turquoise
ENSG00000204389 turquoise
ENSG00000204390 turquoise
ENSG00000204392 turquoise
ENSG00000204394 turquoise
ENSG00000204397 blue
ENSG00000204406 blue
ENSG00000204410 turquoise
ENSG00000204420 pink
ENSG00000204427 turquoise
ENSG00000204428 turquoise
ENSG00000204435 turquoise
ENSG00000204438 turquoise
ENSG00000204439 turquoise
ENSG00000204444 turquoise
ENSG00000204463 turquoise
ENSG00000204469 turquoise
ENSG00000204472 blue
ENSG00000204482 turquoise
ENSG00000204498 turquoise
ENSG00000204514 green
ENSG00000204516 blue
ENSG00000204519 turquoise
ENSG00000204520 turquoise
ENSG00000204524 blue
ENSG00000204525 turquoise
ENSG00000204531 turquoise
ENSG00000204536 turquoise
ENSG00000204560 turquoise
ENSG00000204564 turquoise
ENSG00000204568 blue
ENSG00000204569 turquoise
ENSG00000204574 turquoise
ENSG00000204576 turquoise
ENSG00000204577 turquoise
ENSG00000204580 turquoise
ENSG00000204590 turquoise
ENSG00000204592 turquoise
ENSG00000204599 turquoise
ENSG00000204604 red
ENSG00000204611 red
ENSG00000204619 turquoise
ENSG00000204620 turquoise
ENSG00000204622 turquoise
ENSG00000204623 green
ENSG00000204628 turquoise
ENSG00000204632 turquoise
ENSG00000204634 turquoise
ENSG00000204642 turquoise
ENSG00000204650 turquoise
ENSG00000204673 turquoise
ENSG00000204681 turquoise
ENSG00000204685 turquoise
ENSG00000204713 red
ENSG00000204764 blue
ENSG00000204767 green
ENSG00000204771 turquoise
ENSG00000204775 turquoise
ENSG00000204790 blue
ENSG00000204802 turquoise
ENSG00000204822 turquoise
ENSG00000204839 turquoise
ENSG00000204842 turquoise
ENSG00000204843 turquoise
ENSG00000204852 blue
ENSG00000204856 red
ENSG00000204859 turquoise
ENSG00000204899 blue
ENSG00000204920 blue
ENSG00000204922 turquoise
ENSG00000204923 green
ENSG00000204946 turquoise
ENSG00000204954 blue
ENSG00000204977 blue
ENSG00000204991 turquoise
ENSG00000205014 turquoise
ENSG00000205018 turquoise
ENSG00000205021 blue
ENSG00000205037 turquoise
ENSG00000205038 pink
ENSG00000205047 turquoise
ENSG00000205060 red
ENSG00000205133 blue
ENSG00000205138 blue
ENSG00000205147 turquoise
ENSG00000205155 turquoise
ENSG00000205176 green
ENSG00000205181 turquoise
ENSG00000205189 black
ENSG00000205208 blue
ENSG00000205213 blue
ENSG00000205220 turquoise
ENSG00000205238 turquoise
ENSG00000205246 blue
ENSG00000205250 turquoise
ENSG00000205268 blue
ENSG00000205269 blue
ENSG00000205302 blue
ENSG00000205307 turquoise
ENSG00000205323 blue
ENSG00000205339 blue
ENSG00000205352 turquoise
ENSG00000205356 turquoise
ENSG00000205413 red
ENSG00000205423 blue
ENSG00000205476 turquoise
ENSG00000205485 turquoise
ENSG00000205531 red
ENSG00000205534 blue
ENSG00000205542 blue
ENSG00000205544 turquoise
ENSG00000205560 turquoise
ENSG00000205565 turquoise
ENSG00000205571 blue
ENSG00000205572 red
ENSG00000205578 turquoise
ENSG00000205581 blue
ENSG00000205583 turquoise
ENSG00000205593 turquoise
ENSG00000205609 turquoise
ENSG00000205629 blue
ENSG00000205643 turquoise
ENSG00000205659 red
ENSG00000205664 turquoise
ENSG00000205670 blue
ENSG00000205707 blue
ENSG00000205710 turquoise
ENSG00000205726 blue
ENSG00000205730 turquoise
ENSG00000205744 turquoise
ENSG00000205746 turquoise
ENSG00000205758 red
ENSG00000205763 blue
ENSG00000205765 blue
ENSG00000205771 turquoise
ENSG00000205784 turquoise
ENSG00000205790 turquoise
ENSG00000205791 turquoise
ENSG00000205808 red
ENSG00000205821 turquoise
ENSG00000205846 blue
ENSG00000205873 green
ENSG00000205885 turquoise
ENSG00000205903 turquoise
ENSG00000205913 turquoise
ENSG00000205918 turquoise
ENSG00000205929 turquoise
ENSG00000205937 turquoise
ENSG00000205978 turquoise
ENSG00000205981 blue
ENSG00000206053 turquoise
ENSG00000206082 turquoise
ENSG00000206127 turquoise
ENSG00000206140 turquoise
ENSG00000206149 green
ENSG00000206190 turquoise
ENSG00000206337 turquoise
ENSG00000206341 turquoise
ENSG00000206344 turquoise
ENSG00000206356 turquoise
ENSG00000206418 blue
ENSG00000206503 turquoise
ENSG00000206527 blue
ENSG00000206530 blue
ENSG00000206560 blue
ENSG00000206561 turquoise
ENSG00000206562 blue
ENSG00000206573 blue
ENSG00000210082 blue
ENSG00000211445 turquoise
ENSG00000211450 turquoise
ENSG00000211451 green
ENSG00000211455 red
ENSG00000211456 red
ENSG00000211459 turquoise
ENSG00000211460 blue
ENSG00000211584 turquoise
ENSG00000211592 blue
ENSG00000211772 pink
ENSG00000211899 turquoise
ENSG00000212195 blue
ENSG00000212232 blue
ENSG00000212670 turquoise
ENSG00000212673 green
ENSG00000212694 turquoise
ENSG00000212719 turquoise
ENSG00000212768 red
ENSG00000212907 turquoise
ENSG00000212916 red
ENSG00000212978 red
ENSG00000212998 blue
ENSG00000213002 blue
ENSG00000213015 turquoise
ENSG00000213020 red
ENSG00000213024 turquoise
ENSG00000213047 blue
ENSG00000213062 blue
ENSG00000213064 blue
ENSG00000213066 blue
ENSG00000213073 green
ENSG00000213079 blue
ENSG00000213096 blue
ENSG00000213121 green
ENSG00000213145 turquoise
ENSG00000213149 turquoise
ENSG00000213178 blue
ENSG00000213186 blue
ENSG00000213189 blue
ENSG00000213190 turquoise
ENSG00000213203 red
ENSG00000213213 turquoise
ENSG00000213221 turquoise
ENSG00000213240 green
ENSG00000213246 blue
ENSG00000213281 blue
ENSG00000213337 turquoise
ENSG00000213339 turquoise
ENSG00000213341 blue
ENSG00000213347 turquoise
ENSG00000213366 turquoise
ENSG00000213380 turquoise
ENSG00000213390 blue
ENSG00000213397 turquoise
ENSG00000213398 turquoise
ENSG00000213402 turquoise
ENSG00000213411 turquoise
ENSG00000213443 blue
ENSG00000213445 turquoise
ENSG00000213462 green
ENSG00000213463 red
ENSG00000213465 turquoise
ENSG00000213516 blue
ENSG00000213523 turquoise
ENSG00000213533 turquoise
ENSG00000213551 blue
ENSG00000213563 turquoise
ENSG00000213585 blue
ENSG00000213588 red
ENSG00000213593 red
ENSG00000213599 turquoise
ENSG00000213614 turquoise
ENSG00000213619 turquoise
ENSG00000213625 blue
ENSG00000213626 blue
ENSG00000213638 turquoise
ENSG00000213639 blue
ENSG00000213648 blue
ENSG00000213654 turquoise
ENSG00000213658 turquoise
ENSG00000213672 turquoise
ENSG00000213676 turquoise
ENSG00000213689 turquoise
ENSG00000213693 turquoise
ENSG00000213694 turquoise
ENSG00000213699 turquoise
ENSG00000213702 red
ENSG00000213713 blue
ENSG00000213719 blue
ENSG00000213722 turquoise
ENSG00000213741 blue
ENSG00000213742 blue
ENSG00000213753 turquoise
ENSG00000213762 blue
ENSG00000213780 turquoise
ENSG00000213782 blue
ENSG00000213799 blue
ENSG00000213839 red
ENSG00000213859 turquoise
ENSG00000213860 blue
ENSG00000213865 blue
ENSG00000213876 turquoise
ENSG00000213888 turquoise
ENSG00000213889 turquoise
ENSG00000213903 turquoise
ENSG00000213906 turquoise
ENSG00000213918 turquoise
ENSG00000213920 blue
ENSG00000213923 turquoise
ENSG00000213928 turquoise
ENSG00000213930 turquoise
ENSG00000213949 blue
ENSG00000213963 blue
ENSG00000213965 blue
ENSG00000213971 green
ENSG00000213977 turquoise
ENSG00000213983 turquoise
ENSG00000213988 blue
ENSG00000213995 turquoise
ENSG00000213999 turquoise
ENSG00000214013 red
ENSG00000214021 turquoise
ENSG00000214022 turquoise
ENSG00000214026 turquoise
ENSG00000214029 blue
ENSG00000214046 blue
ENSG00000214063 turquoise
ENSG00000214076 turquoise
ENSG00000214078 turquoise
ENSG00000214087 turquoise
ENSG00000214106 red
ENSG00000214113 blue
ENSG00000214114 red
ENSG00000214135 blue
ENSG00000214145 turquoise
ENSG00000214160 turquoise
ENSG00000214174 blue
ENSG00000214176 turquoise
ENSG00000214189 green
ENSG00000214194 blue
ENSG00000214212 turquoise
ENSG00000214253 turquoise
ENSG00000214262 blue
ENSG00000214265 blue
ENSG00000214274 turquoise
ENSG00000214279 turquoise
ENSG00000214293 green
ENSG00000214300 green
ENSG00000214331 turquoise
ENSG00000214353 turquoise
ENSG00000214367 blue
ENSG00000214413 blue
ENSG00000214425 blue
ENSG00000214435 turquoise
ENSG00000214456 turquoise
ENSG00000214517 turquoise
ENSG00000214530 turquoise
ENSG00000214562 turquoise
ENSG00000214595 green
ENSG00000214645 turquoise
ENSG00000214654 blue
ENSG00000214655 turquoise
ENSG00000214688 turquoise
ENSG00000214696 blue
ENSG00000214706 turquoise
ENSG00000214717 turquoise
ENSG00000214719 blue
ENSG00000214736 blue
ENSG00000214753 blue
ENSG00000214756 turquoise
ENSG00000214765 blue
ENSG00000214783 turquoise
ENSG00000214787 turquoise
ENSG00000214827 blue
ENSG00000214837 green
ENSG00000214846 turquoise
ENSG00000214872 turquoise
ENSG00000214900 red
ENSG00000214922 green
ENSG00000214941 blue
ENSG00000214967 turquoise
ENSG00000214982 blue
ENSG00000215012 turquoise
ENSG00000215014 turquoise
ENSG00000215019 blue
ENSG00000215021 turquoise
ENSG00000215039 blue
ENSG00000215041 turquoise
ENSG00000215066 green
ENSG00000215067 turquoise
ENSG00000215068 turquoise
ENSG00000215114 blue
ENSG00000215126 green
ENSG00000215154 turquoise
ENSG00000215156 turquoise
ENSG00000215158 blue
ENSG00000215190 blue
ENSG00000215193 turquoise
ENSG00000215251 black
ENSG00000215252 blue
ENSG00000215256 turquoise
ENSG00000215271 turquoise
ENSG00000215298 blue
ENSG00000215301 blue
ENSG00000215302 blue
ENSG00000215304 blue
ENSG00000215305 turquoise
ENSG00000215375 turquoise
ENSG00000215417 blue
ENSG00000215421 blue
ENSG00000215424 green
ENSG00000215440 turquoise
ENSG00000215447 blue
ENSG00000215458 turquoise
ENSG00000215472 blue
ENSG00000215504 green
ENSG00000215513 turquoise
ENSG00000215570 blue
ENSG00000215630 turquoise
ENSG00000215695 blue
ENSG00000215712 blue
ENSG00000215717 blue
ENSG00000215769 turquoise
ENSG00000215784 blue
ENSG00000215790 turquoise
ENSG00000215791 turquoise
ENSG00000215845 turquoise
ENSG00000215867 green
ENSG00000215883 turquoise
ENSG00000215908 turquoise
ENSG00000215912 turquoise
ENSG00000216490 turquoise
ENSG00000216895 turquoise
ENSG00000216937 blue
ENSG00000217128 blue
ENSG00000217165 blue
ENSG00000217555 blue
ENSG00000217576 blue
ENSG00000217930 turquoise
ENSG00000218189 turquoise
ENSG00000218226 green
ENSG00000218422 turquoise
ENSG00000218510 red
ENSG00000218739 blue
ENSG00000218809 turquoise
ENSG00000218891 turquoise
ENSG00000219200 turquoise
ENSG00000219481 blue
ENSG00000219545 red
ENSG00000219626 green
ENSG00000219665 green
ENSG00000220008 turquoise
ENSG00000220201 turquoise
ENSG00000220205 turquoise
ENSG00000220749 blue
ENSG00000220804 blue
ENSG00000220842 blue
ENSG00000221817 blue
ENSG00000221821 turquoise
ENSG00000221823 blue
ENSG00000221829 turquoise
ENSG00000221838 turquoise
ENSG00000221843 turquoise
ENSG00000221869 turquoise
ENSG00000221883 turquoise
ENSG00000221909 red
ENSG00000221914 blue
ENSG00000221923 blue
ENSG00000221926 turquoise
ENSG00000221944 green
ENSG00000221947 green
ENSG00000221949 turquoise
ENSG00000221962 green
ENSG00000221963 turquoise
ENSG00000221968 turquoise
ENSG00000221978 turquoise
ENSG00000221983 turquoise
ENSG00000221988 turquoise
ENSG00000221990 turquoise
ENSG00000221994 blue
ENSG00000221995 turquoise
ENSG00000222009 turquoise
ENSG00000222011 red
ENSG00000222041 turquoise
ENSG00000222043 turquoise
ENSG00000222328 blue
ENSG00000222414 blue
ENSG00000223380 red
ENSG00000223385 blue
ENSG00000223396 turquoise
ENSG00000223459 turquoise
ENSG00000223473 turquoise
ENSG00000223478 blue
ENSG00000223482 blue
ENSG00000223496 turquoise
ENSG00000223501 turquoise
ENSG00000223509 blue
ENSG00000223522 green
ENSG00000223534 turquoise
ENSG00000223546 blue
ENSG00000223547 blue
ENSG00000223668 blue
ENSG00000223705 turquoise
ENSG00000223745 green
ENSG00000223756 turquoise
ENSG00000223773 green
ENSG00000223779 blue
ENSG00000223799 turquoise
ENSG00000223865 blue
ENSG00000223891 blue
ENSG00000223949 green
ENSG00000223959 turquoise
ENSG00000223960 blue
ENSG00000223972 turquoise
ENSG00000224003 green
ENSG00000224032 blue
ENSG00000224051 turquoise
ENSG00000224078 blue
ENSG00000224083 green
ENSG00000224086 turquoise
ENSG00000224113 green
ENSG00000224116 turquoise
ENSG00000224124 turquoise
ENSG00000224152 turquoise
ENSG00000224186 green
ENSG00000224238 green
ENSG00000224281 turquoise
ENSG00000224298 blue
ENSG00000224307 turquoise
ENSG00000224345 blue
ENSG00000224363 blue
ENSG00000224383 turquoise
ENSG00000224397 turquoise
ENSG00000224418 turquoise
ENSG00000224424 turquoise
ENSG00000224428 turquoise
ENSG00000224451 green
ENSG00000224470 turquoise
ENSG00000224531 blue
ENSG00000224578 blue
ENSG00000224597 red
ENSG00000224614 turquoise
ENSG00000224660 green
ENSG00000224796 turquoise
ENSG00000224838 green
ENSG00000224870 turquoise
ENSG00000224877 blue
ENSG00000224888 turquoise
ENSG00000224900 red
ENSG00000224950 turquoise
ENSG00000224956 turquoise
ENSG00000225032 turquoise
ENSG00000225062 turquoise
ENSG00000225101 turquoise
ENSG00000225119 turquoise
ENSG00000225177 turquoise
ENSG00000225190 turquoise
ENSG00000225217 turquoise
ENSG00000225241 turquoise
ENSG00000225331 turquoise
ENSG00000225339 blue
ENSG00000225373 turquoise
ENSG00000225411 green
ENSG00000225422 green
ENSG00000225434 red
ENSG00000225465 blue
ENSG00000225470 blue
ENSG00000225471 turquoise
ENSG00000225484 blue
ENSG00000225485 turquoise
ENSG00000225614 turquoise
ENSG00000225648 black
ENSG00000225663 turquoise
ENSG00000225697 turquoise
ENSG00000225733 blue
ENSG00000225783 turquoise
ENSG00000225828 turquoise
ENSG00000225830 red
ENSG00000225840 turquoise
ENSG00000225855 turquoise
ENSG00000225864 turquoise
ENSG00000225873 turquoise
ENSG00000225880 turquoise
ENSG00000225889 green
ENSG00000225892 turquoise
ENSG00000225914 green
ENSG00000225918 blue
ENSG00000225921 blue
ENSG00000225963 green
ENSG00000225973 blue
ENSG00000225996 turquoise
ENSG00000226015 blue
ENSG00000226026 green
ENSG00000226029 turquoise
ENSG00000226091 turquoise
ENSG00000226137 turquoise
ENSG00000226167 turquoise
ENSG00000226200 turquoise
ENSG00000226210 turquoise
ENSG00000226232 green
ENSG00000226259 blue
ENSG00000226287 turquoise
ENSG00000226312 green
ENSG00000226328 blue
ENSG00000226380 green
ENSG00000226381 blue
ENSG00000226471 turquoise
ENSG00000226479 turquoise
ENSG00000226593 turquoise
ENSG00000226688 green
ENSG00000226696 turquoise
ENSG00000226742 blue
ENSG00000226752 red
ENSG00000226816 blue
ENSG00000226950 blue
ENSG00000226958 turquoise
ENSG00000227028 blue
ENSG00000227032 turquoise
ENSG00000227039 turquoise
ENSG00000227057 turquoise
ENSG00000227077 turquoise
ENSG00000227097 turquoise
ENSG00000227107 turquoise
ENSG00000227124 red
ENSG00000227155 green
ENSG00000227165 pink
ENSG00000227232 turquoise
ENSG00000227262 turquoise
ENSG00000227268 turquoise
ENSG00000227345 red
ENSG00000227372 turquoise
ENSG00000227471 green
ENSG00000227500 turquoise
ENSG00000227507 turquoise
ENSG00000227512 turquoise
ENSG00000227518 green
ENSG00000227543 turquoise
ENSG00000227671 blue
ENSG00000227766 turquoise
ENSG00000227775 turquoise
ENSG00000227825 turquoise
ENSG00000227946 turquoise
ENSG00000228006 blue
ENSG00000228049 turquoise
ENSG00000228057 green
ENSG00000228106 blue
ENSG00000228223 blue
ENSG00000228253 turquoise
ENSG00000228261 turquoise
ENSG00000228300 turquoise
ENSG00000228315 turquoise
ENSG00000228327 turquoise
ENSG00000228340 turquoise
ENSG00000228363 blue
ENSG00000228389 green
ENSG00000228409 blue
ENSG00000228427 blue
ENSG00000228434 turquoise
ENSG00000228451 blue
ENSG00000228463 turquoise
ENSG00000228474 turquoise
ENSG00000228492 blue
ENSG00000228506 blue
ENSG00000228532 blue
ENSG00000228544 turquoise
ENSG00000228594 turquoise
ENSG00000228609 turquoise
ENSG00000228624 blue
ENSG00000228638 red
ENSG00000228696 blue
ENSG00000228703 turquoise
ENSG00000228716 blue
ENSG00000228782 blue
ENSG00000228784 turquoise
ENSG00000228794 turquoise
ENSG00000228801 turquoise
ENSG00000228830 turquoise
ENSG00000228889 turquoise
ENSG00000228903 turquoise
ENSG00000228998 turquoise
ENSG00000229018 green
ENSG00000229021 blue
ENSG00000229033 turquoise
ENSG00000229036 green
ENSG00000229043 turquoise
ENSG00000229047 blue
ENSG00000229117 blue
ENSG00000229124 blue
ENSG00000229127 blue
ENSG00000229153 blue
ENSG00000229180 turquoise
ENSG00000229183 turquoise
ENSG00000229186 red
ENSG00000229227 green
ENSG00000229320 turquoise
ENSG00000229391 blue
ENSG00000229419 blue
ENSG00000229474 turquoise
ENSG00000229598 green
ENSG00000229644 blue
ENSG00000229645 turquoise
ENSG00000229676 turquoise
ENSG00000229715 green
ENSG00000229729 blue
ENSG00000229754 turquoise
ENSG00000229807 blue
ENSG00000229809 turquoise
ENSG00000229833 blue
ENSG00000229852 turquoise
ENSG00000229859 turquoise
ENSG00000229874 turquoise
ENSG00000229894 green
ENSG00000229895 turquoise
ENSG00000229927 blue
ENSG00000229944 blue
ENSG00000229980 turquoise
ENSG00000229989 blue
ENSG00000230006 green
ENSG00000230055 turquoise
ENSG00000230069 turquoise
ENSG00000230071 green
ENSG00000230124 turquoise
ENSG00000230155 turquoise
ENSG00000230224 turquoise
ENSG00000230259 turquoise
ENSG00000230262 blue
ENSG00000230368 turquoise
ENSG00000230392 green
ENSG00000230438 blue
ENSG00000230454 turquoise
ENSG00000230487 turquoise
ENSG00000230510 turquoise
ENSG00000230513 turquoise
ENSG00000230521 turquoise
ENSG00000230530 blue
ENSG00000230551 blue
ENSG00000230567 turquoise
ENSG00000230581 turquoise
ENSG00000230590 green
ENSG00000230715 turquoise
ENSG00000230724 turquoise
ENSG00000230733 turquoise
ENSG00000230844 blue
ENSG00000230903 blue
ENSG00000230955 turquoise
ENSG00000230989 blue
ENSG00000231010 turquoise
ENSG00000231025 blue
ENSG00000231027 turquoise
ENSG00000231066 blue
ENSG00000231074 red
ENSG00000231113 turquoise
ENSG00000231177 turquoise
ENSG00000231259 black
ENSG00000231329 green
ENSG00000231360 turquoise
ENSG00000231365 blue
ENSG00000231389 blue
ENSG00000231500 blue
ENSG00000231507 blue
ENSG00000231528 turquoise
ENSG00000231560 turquoise
ENSG00000231607 blue
ENSG00000231628 green
ENSG00000231680 red
ENSG00000231711 turquoise
